Last Name;First Name;Team;Opponent;Home/Away;Formation;Position;Games Played;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches
Azamoum;Karim;TRO;NIC;H;4141;MC;1;90;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1;4;0;26;30;0;0;0;4;0;1;40;4;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0
Lafont;Alban;TOU;LYO;A;4141;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;32;0;0;0;6;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;3;0;0;0;1;0;1;1;0
Didot;Etienne;GUI;BDX;H;4231;DMC;1;90;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;3;2;2;2;48;58;1;2;0;9;0;7;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Perrin;Loic;ETI;NTE;A;4231;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;3;44;46;0;0;0;6;1;4;57;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Malcuit;Kevin;LIL;AMN;H;442;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;7;3;2;0;2;2;1;1;68;83;3;0;0;12;5;8;119;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Cohade;Renaud;MET;STR;A;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;6;3;0;1;35;44;0;6;0;4;0;13;65;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Bamba;Jonathan;ETI;NTE;A;4231;AMR;1;90;1;0;0;0;0;0;0;1;0;1;1;2;2;0;2;0;1;1;1;1;31;40;0;2;1;6;4;8;72;6;1;0;1;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Krhin;Rene;NTE;ETI;H;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;2;0;1;45;49;0;4;0;4;2;9;59;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Diop;Issa;TOU;LYO;A;4141;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1;1;0;2;32;40;0;0;0;5;2;5;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Silva;Gabriel;ETI;NTE;A;4231;DL;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;3;1;27;32;0;1;0;3;0;3;56;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Jemerson;;MON;REN;A;4411;DC;1;90;1;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;4;1;4;1;38;47;0;1;0;2;0;6;65;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;6;0
Malcom;;BDX;GUI;A;433;FWR;1;90;1;0;0;0;0;0;1;0;0;5;3;1;8;5;5;0;0;0;2;4;37;47;2;1;0;4;4;9;79;3;3;2;2;1;1;0;1;0;1;0;0;1;5;4;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Selnaes;Ole;ETI;NTE;A;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;2;2;1;44;54;0;1;0;3;0;6;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0
Gnagnon;Joris;REN;MON;H;4141;DC;1;90;1;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;2;1;1;0;33;38;0;1;0;5;0;3;45;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Koubek;Tomas;REN;MON;H;4141;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;23;0;0;0;3;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;2;2;1
Reynet;Baptiste;DIJ;MAR;H;433;GK;1;90;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;29;0;0;0;10;0;1;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;1;1;0;0;2;1;1;1;1
Souquet;Arnaud;NIC;TRO;A;433;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;5;4;0;0;54;57;0;0;0;4;1;6;75;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Amalfitano;Romain;DIJ;MAR;H;433;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;2;0;4;25;36;0;3;0;8;1;11;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Lees-Melou;Pierre;NIC;TRO;A;433;MC;1;90;1;0;0;0;0;0;0;0;0;2;1;1;0;0;1;0;2;1;0;3;59;63;0;0;0;9;1;6;76;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Rosier;Valentin;DIJ;MAR;H;433;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;4;1;31;38;0;0;0;7;1;2;68;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;2;0
Tavares;Julio;DIJ;MAR;H;433;FW;1;90;1;0;0;0;0;0;0;0;0;4;0;0;1;0;0;1;1;1;1;0;16;22;0;8;0;0;0;9;35;5;3;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Rivierez;Jonathan;MET;STR;A;4231;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;2;0;14;21;1;1;0;2;1;2;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;5;0
Pepe;Nicolas;LIL;AMN;H;442;FW;1;90;1;0;0;0;0;0;0;0;0;3;0;0;2;0;1;0;0;0;1;2;38;48;0;2;0;0;4;8;69;7;2;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Ikone;Nanitamo Jonathan;MTP;CAE;A;3421;AMC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;1;2;1;25;37;0;0;1;4;4;6;56;4;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Lima;Lucas;NTE;ETI;H;4231;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;2;9;2;1;0;2;2;2;1;45;60;1;1;1;9;1;5;96;2;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0
Diego Carlos;;NTE;ETI;H;4231;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;1;1;1;3;1;3;2;2;0;49;61;1;4;0;7;0;7;75;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0
Cyprien;Wylan;NIC;TRO;A;433;MC;1;90;1;0;0;0;0;0;0;1;0;0;0;2;5;1;3;0;0;0;0;3;93;97;0;0;1;6;0;3;116;0;0;0;0;0;0;0;2;0;0;0;0;0;5;4;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Benitez;Walter;NIC;TRO;A;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;21;0;1;0;9;0;2;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;0;0;0;0;1;1;1
Sangare;Ibrahim;TOU;LYO;A;4141;MC;1;90;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2;2;8;5;3;1;42;62;0;2;0;12;4;15;90;1;1;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;3;3;0
Johnsson;Karl-Johan;GUI;BDX;H;4231;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;24;0;0;0;6;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;3;2;0;0;1;1;0;0;0
Ikoko;Jordan;GUI;BDX;H;4231;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;4;3;1;0;1;1;1;1;24;29;3;1;0;7;2;5;57;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;3;0
Santini;Ivan;CAE;MTP;H;433;FW;1;90;1;0;0;0;0;0;1;0;0;2;2;0;2;0;1;0;0;0;6;1;17;22;0;5;0;1;0;6;32;4;2;0;2;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Sankoh;Baissama;CAE;MTP;H;433;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2;2;2;1;32;39;0;2;0;10;0;5;54;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0
Amian;Kelvin Adou;TOU;LYO;A;4141;DR;1;90;1;0;0;0;0;0;0;0;0;1;1;0;1;1;2;1;3;2;2;2;21;25;1;0;0;3;0;5;49;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Marlon;;NIC;TRO;A;433;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;0;72;78;0;3;0;2;0;5;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0
Aouar;Houssem;LYO;TOU;H;433;MC;1;90;1;0;0;0;0;0;0;1;0;6;1;0;0;0;2;0;3;1;0;0;60;69;0;1;0;6;2;6;90;7;3;3;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0
Mothiba;Lebo;LIL;AMN;H;442;FW;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;1;1;1;0;24;28;0;0;0;1;1;2;47;6;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Mukiele;Nordi;MTP;CAE;A;3421;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;1;0;2;53;59;0;2;0;10;2;7;77;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Haddadi;Oussama;DIJ;MAR;H;433;DL;1;90;1;0;0;0;0;0;0;1;0;0;0;2;4;1;1;0;2;2;0;0;21;26;1;0;0;4;0;2;57;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;4;4;0
Xeka;;DIJ;MAR;H;433;MC;1;90;1;0;0;0;0;0;0;0;0;3;1;1;8;3;4;0;4;1;0;2;22;33;0;1;0;7;1;8;58;3;2;1;1;0;0;0;1;0;0;0;0;0;6;5;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Kamara;Boubacar;MAR;DIJ;A;4231;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;2;2;2;1;34;40;0;4;0;5;0;7;67;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;5;0
Mendes;Thiago;LIL;AMN;H;442;MR;1;90;1;0;0;0;0;0;0;0;0;5;0;0;0;0;4;0;1;1;3;3;59;69;0;1;0;8;1;6;88;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Maia;Thiago;LIL;AMN;H;442;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;4;0;2;75;82;0;0;0;16;1;8;105;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Mendy;Ferland;LYO;TOU;H;433;DL;1;90;1;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0;4;3;4;2;56;63;0;2;0;8;2;10;91;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Gouano;Prince;AMN;LIL;A;4411;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;1;0;0;0;24;28;0;3;0;3;0;4;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;7;0
Adenon;Khaled;AMN;LIL;A;4411;DC;1;90;1;0;0;1;0;0;0;0;0;0;0;5;0;0;0;2;2;0;3;1;32;38;0;3;0;9;0;6;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Dibassy;Bakaye;AMN;LIL;A;4411;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;1;2;18;26;0;0;0;6;1;4;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Gurtner;Regis;AMN;LIL;A;4411;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;25;0;0;0;12;0;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;0;0;0;0;0;0;0
Monconduit;Thomas;AMN;LIL;A;4411;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;5;5;1;42;52;0;1;0;12;3;11;70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
NDombele;Tanguy;LYO;TOU;H;433;MC;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;2;1;0;3;50;55;0;0;1;7;1;6;72;3;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Oukidja;Alexandre;STR;MET;H;41212;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;22;0;1;0;11;0;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2;1;0;0;1;0;0;0;0
Seka;Ernest;STR;MET;H;41212;DR;1;90;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;1;1;0;23;38;0;1;0;7;1;3;57;2;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Aholou;Jean-Eudes;STR;MET;H;41212;DMC;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;1;2;24;30;0;1;0;6;0;5;41;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Lienard;Dimitri;STR;MET;H;41212;ML;1;90;1;0;0;1;0;0;0;0;0;4;0;2;11;7;6;0;3;1;2;1;26;44;2;1;3;9;3;8;80;2;1;3;0;0;0;0;3;0;0;0;0;0;5;5;1;3;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Bahoken;Stephane;STR;MET;H;41212;FW;1;90;1;0;0;1;0;0;1;0;0;1;1;1;1;0;1;0;0;0;2;4;4;10;0;2;0;2;0;6;29;2;1;0;1;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Lerager;Lukas;BDX;GUI;A;433;MC;1;90;1;0;0;0;0;0;0;0;0;2;1;4;1;0;1;0;3;2;1;2;32;45;0;4;0;9;0;9;61;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Zelazny;Erwin;TRO;NIC;H;4141;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;27;0;0;0;5;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;3;1;0;0;0;0;0;0;0
Herelle;Christophe;TRO;NIC;H;4141;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;43;47;0;1;0;4;0;2;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;5;0
Ie;Edgar;LIL;AMN;H;442;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;4;2;1;0;32;43;0;3;0;7;0;7;59;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Peeters;Stef;CAE;MTP;H;433;MC;1;90;1;0;0;0;0;0;0;0;0;3;2;0;5;2;1;0;3;1;2;1;42;58;0;1;0;2;0;5;75;3;2;1;2;0;0;0;0;0;0;0;0;0;2;2;1;3;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Bourigeaud;Benjamin;REN;MON;H;4141;ML;1;90;1;0;0;0;0;0;0;0;0;4;2;1;9;3;4;0;2;1;2;0;41;51;1;0;1;3;1;3;83;4;1;3;0;2;0;0;0;0;0;0;0;0;6;3;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Aguilar;Ruben;MTP;CAE;A;3421;MR;1;90;1;0;0;0;0;0;0;0;0;1;1;3;1;0;0;0;5;3;2;2;38;44;0;2;0;6;1;10;87;1;1;0;1;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;6;0
Niakhate;Moussa;MET;STR;A;4231;DC;1;90;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;2;0;3;1;15;25;1;4;0;6;2;9;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Poblete;Geronimo;MET;STR;A;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;1;22;29;0;0;0;9;0;5;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Toure Ballo;Fode;LIL;AMN;H;442;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;44;53;0;1;0;5;0;4;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Zungu;Bongani;AMN;LIL;A;4411;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;5;4;2;0;41;49;0;1;0;6;0;6;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Gelin;Jeremy;REN;MON;H;4141;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;1;2;0;45;51;0;2;0;6;0;3;59;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Kounde;Jules;BDX;GUI;A;433;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;1;1;43;56;0;4;0;11;1;8;75;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;10;10;0
Yambere;Cedric;DIJ;MAR;H;433;DC;1;89;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;2;1;1;0;23;30;0;3;0;4;0;5;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;1;0;0;3;3;0
Benezet;Nicolas;GUI;BDX;H;4231;AML;1;89;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;31;44;0;0;0;6;5;7;58;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Riviere;Emmanuel;MET;STR;A;4231;FW;1;89;1;0;1;0;0;0;1;0;0;5;1;0;1;0;0;0;0;0;4;2;18;30;0;11;0;1;0;13;43;5;3;2;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Depay;Memphis;LYO;TOU;H;433;FW;1;88;1;0;1;0;0;0;2;0;0;6;2;0;11;4;3;0;0;0;0;2;30;37;1;0;0;2;3;5;73;6;4;2;1;1;1;1;4;0;1;1;0;0;8;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Konate;Moussa;AMN;LIL;A;4411;FW;1;85;1;0;1;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;1;1;11;16;0;4;0;4;1;6;36;6;4;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Balotelli;Mario;NIC;TRO;A;433;FW;1;84;1;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;1;32;38;0;2;1;0;2;5;54;4;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;3;0
Feret;Julien;CAE;MTP;H;433;MC;1;84;1;0;1;0;0;0;0;0;0;1;0;3;3;0;1;0;2;2;1;1;43;50;0;1;1;12;0;4;68;2;1;0;0;0;0;0;2;0;0;0;0;0;2;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0
Seri;Jean Michael;NIC;TRO;A;433;MC;1;84;1;0;1;0;0;0;0;0;0;1;0;2;0;0;1;0;3;2;0;2;89;95;0;0;0;4;2;7;109;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0
Saint-Maximin;Allan;NIC;TRO;A;433;FWR;1;82;1;0;1;0;0;0;0;0;0;3;0;0;1;0;1;0;0;0;1;0;35;41;0;0;0;6;5;5;58;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Traore;Bertrand;LYO;TOU;H;433;FWR;1;82;1;0;1;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;1;45;48;0;0;0;2;4;5;69;6;2;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mendoza;Stiven;AMN;LIL;A;4411;MR;1;82;1;0;1;0;0;0;1;0;0;1;1;3;0;0;0;0;1;1;0;1;32;37;0;0;0;13;3;5;60;1;1;0;1;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sarr;Ismaila;REN;MON;H;4141;MR;1;81;1;0;1;0;0;0;0;0;0;1;0;1;3;1;1;0;2;0;0;2;21;28;1;0;0;4;1;5;48;7;1;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Rami;Adil;MAR;DIJ;A;4231;DC;1;81;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;37;47;0;1;0;6;0;1;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
