Last Name;First Name;Team;Opponent;Home/Away;Formation;Position;Games Played;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches
Benzia;Yassine;LIL;AMN;H;442;ML;1;80;1;0;1;0;0;0;0;0;0;6;3;1;2;1;1;0;1;0;1;4;50;65;0;0;0;4;2;7;91;3;3;3;1;2;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Lemar;Thomas;MON;REN;A;4411;ML;1;79;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;1;31;39;0;1;0;3;4;8;58;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Bellugou;Francois;TRO;NIC;H;4141;DMC;1;78;1;0;1;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;33;37;0;0;0;5;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Sanson;Morgan;MAR;DIJ;A;4231;AMC;1;77;1;0;1;1;0;0;0;0;0;1;1;0;4;0;0;0;7;3;5;1;16;21;0;1;0;4;3;12;53;3;0;1;0;1;0;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Selimovic;Vahid;MET;STR;A;4231;DC;1;77;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;2;1;0;4;0;8;17;0;3;0;2;0;4;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;7;0
Braithwaite;Martin;BDX;GUI;A;433;FWL;1;77;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;10;12;0;1;1;2;0;1;21;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Skhiri;Ellyes;MTP;CAE;A;3421;MC;1;76;1;0;1;1;0;0;1;0;0;1;1;3;0;0;1;0;1;0;1;1;29;34;0;1;0;5;1;4;48;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0
Imbula;Giannelli;TOU;LYO;A;4141;MC;1;76;1;0;1;0;0;0;0;0;0;4;1;0;1;0;1;0;2;2;0;2;31;35;0;0;0;5;6;10;58;3;2;2;0;1;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Debuchy;Mathieu;ETI;NTE;A;4231;DR;1;75;1;0;1;0;0;0;1;0;0;4;2;5;0;0;1;3;0;0;1;2;26;37;0;4;0;9;0;6;70;5;3;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0
Rony Lopes;;MON;REN;A;4411;MR;1;75;1;0;1;0;0;0;1;0;0;2;1;0;6;2;2;0;0;0;1;2;6;12;2;0;1;1;1;3;33;2;1;1;1;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Martin;Jonas;STR;MET;H;41212;MR;1;72;1;0;1;1;0;0;0;0;0;0;0;0;1;0;3;0;1;1;2;1;28;34;0;2;0;8;2;6;48;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Said;Wesley ;DIJ;MAR;H;433;FWR;1;72;1;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;1;1;1;1;12;17;0;0;0;3;1;3;29;2;2;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Monnet-Paquet;Kevin;ETI;NTE;A;4231;AML;1;71;1;0;1;0;0;0;0;0;0;3;2;0;0;0;2;0;1;1;0;0;20;28;0;4;0;5;1;6;37;3;2;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sio;Giovanni ;MTP;CAE;A;3421;FW;1;70;1;0;1;0;0;0;2;1;0;3;3;0;1;0;1;0;1;0;1;2;25;35;0;4;1;2;1;8;53;6;3;0;3;0;2;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Jean;Corentin;TOU;LYO;A;4141;MR;1;69;1;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1;1;2;12;16;0;0;0;4;0;3;25;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
El Ghanassy;Yassine;NTE;ETI;H;4231;AMR;1;68;1;0;1;0;0;0;0;0;0;2;0;0;1;0;2;0;3;2;2;3;18;24;0;2;0;3;4;12;44;2;1;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Bammou;Yacine;NTE;ETI;H;4231;AML;1;68;1;0;1;1;0;0;0;0;0;4;0;0;1;0;0;0;0;0;3;1;17;22;0;0;0;4;1;2;35;4;3;1;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Hamouma;Romain;ETI;NTE;A;4231;FW;1;67;1;0;1;0;0;0;0;0;0;0;0;0;4;1;0;0;1;1;0;2;12;15;0;0;0;2;1;4;30;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Avelar;Danilo Fernando;AMN;LIL;A;4411;ML;1;67;1;0;1;0;0;0;0;0;0;3;0;1;1;0;1;0;4;4;2;1;22;27;0;3;0;8;0;8;49;2;2;1;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Mollet;Florent;MET;STR;A;4231;AMC;1;67;1;0;1;0;0;0;1;0;0;2;1;0;5;3;3;0;0;0;0;2;27;29;0;0;0;1;1;3;42;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;3;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Blayac;Jeremy;STR;MET;H;41212;FW;1;65;1;0;1;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;2;14;23;0;4;0;2;0;6;37;4;2;0;1;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Ndour;Abdallah;STR;MET;H;41212;DL;1;64;1;0;0;1;0;1;0;0;0;0;0;1;3;1;0;1;2;1;2;0;12;18;1;0;0;5;0;2;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Sammaritano;Frederic;DIJ;MAR;H;433;FWL;1;64;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;13;14;0;1;0;2;0;1;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Alonso;Junior;LIL;AMN;H;442;DC;1;62;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;31;40;0;1;0;10;0;2;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Diallo;Moustapha;GUI;BDX;H;4231;DMC;1;62;1;0;1;0;0;0;1;0;0;2;2;0;1;0;1;0;5;4;1;0;28;32;0;1;0;4;0;6;48;3;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lea Siliki;James Edward;REN;MON;H;4141;MC;1;61;1;0;1;0;0;0;0;0;0;2;1;0;1;1;1;0;1;0;1;1;17;21;1;1;1;1;2;5;35;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Sambia;Junior;MTP;CAE;A;3421;AMC;1;61;1;0;1;1;0;0;0;1;1;0;0;0;4;2;3;0;1;1;3;1;22;27;0;0;2;4;0;2;44;1;0;0;0;0;0;0;3;0;0;0;0;0;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Balliu;Ivan;MET;STR;A;4231;DR;1;60;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;16;23;0;0;0;1;0;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Genevois;Romain;CAE;MTP;H;433;DC;1;60;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3;26;30;0;0;0;1;0;3;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0
Otavio;;BDX;GUI;A;433;MC;1;59;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;28;32;1;1;0;4;0;2;41;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
De Preville;Nicolas;BDX;GUI;A;433;FW;1;58;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;9;11;0;0;0;0;1;1;20;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Grandsir;Samuel;TRO;NIC;H;4141;MR;1;57;1;0;1;0;0;0;0;0;0;0;0;0;3;1;1;0;2;1;2;1;13;18;1;0;0;4;1;4;33;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Mandanda;Steve;MAR;DIJ;A;4231;GK;1;53;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;20;0;0;0;5;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0
Jovetic;Stevan;MON;REN;A;4411;AMC;1;49;1;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;1;16;20;0;0;0;0;0;1;26;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Bazile;Herve;CAE;MTP;H;433;FWL;1;45;1;0;1;1;0;0;0;0;0;0;0;3;5;1;0;0;3;2;1;0;7;9;1;1;0;1;0;4;26;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Moutoussamy;Samuel;NTE;ETI;H;4231;DMC;1;45;1;0;1;0;0;0;0;0;0;1;0;0;1;1;2;0;4;3;0;0;11;13;1;0;0;1;1;5;25;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Nivet;Benjamin;TRO;NIC;H;4141;MC;1;39;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;13;17;0;0;0;0;1;2;26;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Cornet;Maxwel;LYO;TOU;H;433;FWL;1;36;1;0;1;0;0;0;0;0;0;0;0;0;2;0;3;0;1;0;0;0;14;19;0;1;0;0;0;2;24;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Balmont;Florent;DIJ;MAR;H;433;MC;1;33;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;13;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Salibur;Yannis;GUI;BDX;H;4231;AMR;1;28;1;0;1;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;3;5;0;0;0;1;1;1;14;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Jullien;Christopher;TOU;LYO;A;4141;DC;1;26;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;0;0;0;1;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Amadou;Ibrahim;LIL;AMN;H;442;MC;1;14;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;6;9;0;0;0;2;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dabila;Kouadio-Yves;LIL;AMN;H;442;SUB;1;76;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;1;0;38;44;0;3;0;6;1;7;56;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Fortes;Steven;TOU;LYO;A;4141;SUB;1;64;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;1;0;30;31;0;0;0;4;0;2;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0
N'Gbakoto;Yeni;GUI;BDX;H;4231;SUB;1;62;0;1;0;0;0;0;0;0;0;2;0;0;4;0;0;0;3;2;1;0;12;17;0;2;0;2;1;6;39;3;0;2;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Marie;Jordan;DIJ;MAR;H;433;SUB;1;57;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;17;22;0;0;0;6;1;3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Maolida;Myziane;LYO;TOU;H;433;SUB;1;54;0;1;0;0;0;0;0;0;0;2;1;0;0;0;3;0;0;0;2;1;21;23;0;1;1;1;4;6;37;4;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Khaoui;Saif-Eddine;TRO;NIC;H;4141;SUB;1;51;0;1;0;0;0;0;0;0;0;1;1;0;5;0;0;0;2;2;3;0;13;20;0;1;0;4;0;3;35;1;0;1;0;1;0;0;1;0;0;0;0;0;5;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Thomasson;Adrien;NTE;ETI;H;4231;SUB;1;45;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;27;36;0;0;0;7;1;2;45;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Stavitski;Timo;CAE;MTP;H;433;SUB;1;45;0;1;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;0;12;15;1;1;0;3;2;3;25;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Diakhaby;Adama;MON;REN;A;4411;SUB;1;41;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2;2;1;1;3;6;0;0;0;1;0;3;23;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0
Pele;Yohann;MAR;DIJ;A;4231;SUB;1;37;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13;0;0;0;3;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Pele;Bryan;TRO;NIC;H;4141;SUB;1;33;0;1;0;0;0;0;0;0;0;1;1;0;3;0;0;0;0;0;2;0;7;11;0;0;0;0;0;0;17;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Sankhare;Younousse;BDX;GUI;A;433;SUB;1;32;0;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;1;1;1;0;5;6;0;3;0;2;0;4;12;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Laborde;Gaetan;BDX;GUI;A;433;SUB;1;31;0;1;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;1;1;3;6;0;1;0;0;0;2;14;5;2;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Diomande;Ismael Tiemoko;CAE;MTP;H;433;SUB;1;30;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;16;0;0;0;4;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Diagne;Fallou;MET;STR;A;4231;SUB;1;30;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;3;0;2;4;0;2;0;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Mbenza;Isaac;MTP;CAE;A;3421;SUB;1;29;0;1;0;0;0;0;0;0;0;1;0;0;2;2;1;0;0;0;0;0;11;12;1;0;0;0;0;0;23;3;1;0;0;0;0;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Sakho;Diafra;REN;MON;H;4141;SUB;1;29;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;1;9;10;0;0;0;0;0;1;13;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Blas;Ludovic;GUI;BDX;H;4231;SUB;1;28;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;7;8;0;0;0;4;1;1;14;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Araujo;Luiz;LIL;AMN;H;442;SUB;1;28;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;2;23;32;0;0;0;2;3;5;41;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sliti;Naim;DIJ;MAR;H;433;SUB;1;26;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;3;1;0;1;4;6;0;0;0;0;1;5;16;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Goncalves;Anthony;STR;MET;H;41212;SUB;1;25;0;1;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;1;8;9;1;0;0;2;0;1;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Mandjeck;Georges;MET;STR;A;4231;SUB;1;23;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;5;6;0;3;0;2;0;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0
Ntep;Paul-Georges;ETI;NTE;A;4231;SUB;1;23;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;8;10;0;0;0;3;1;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gakpe;Serge;AMN;LIL;A;4411;SUB;1;23;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;10;0;0;0;2;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iloki;Jules;NTE;ETI;H;4231;SUB;1;22;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;6;7;1;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nakoulma;Prejuce Niguimbe;NTE;ETI;H;4231;SUB;1;22;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;10;14;0;0;0;1;0;1;22;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mubele;Firmin;TOU;LYO;A;4141;SUB;1;21;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;5;9;0;0;0;2;1;1;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ninga;Casimir;MTP;CAE;A;3421;SUB;1;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;3;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Diousse;Assane;ETI;NTE;A;4231;SUB;1;19;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;14;0;0;0;1;1;1;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Kwon;Chang-hoon;DIJ;MAR;H;433;SUB;1;18;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;5;6;0;0;0;0;1;2;12;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Terrier;Martin;STR;MET;H;41212;SUB;1;18;0;1;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;6;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Pierre-Gabriel;Ronael;ETI;NTE;A;4231;SUB;1;15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;10;12;0;0;0;2;1;2;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0
Ghezzal;Rachid;MON;REN;A;4411;SUB;1;15;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;5;6;0;0;0;1;0;1;11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Toivonen;Ola;TOU;LYO;A;4141;SUB;1;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Piriz;Facundo;MTP;CAE;A;3421;SUB;1;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;20;24;0;0;0;2;0;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
N'jie;Clinton;MAR;DIJ;A;4231;SUB;1;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;1;0;0;10;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kamano;Francois;BDX;GUI;A;433;SUB;1;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;6;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Suk;Hyun-Jun;TRO;NIC;H;4141;SUB;1;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;0;1;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Boschilia;Gabriel;MON;REN;A;4411;SUB;1;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bahlouli;Fares;LIL;AMN;H;442;SUB;1;10;0;1;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;10;13;0;0;0;1;0;0;16;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
